file,date,time,zip code,subspecies,health,pollen_carrying,caste,City,State,Country,is_healthy
005_410.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_376.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_362.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_404.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_389.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_374.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_412.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_406.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_360.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_348.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_610.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_604.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_599.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_572.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_573.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_567.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_598.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_605.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_611.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_407.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_361.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_375.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_413.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_393.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_387.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_378.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_436.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_350.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_422.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_608.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_620.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_595.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_542.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_556.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_557.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_543.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_594.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_621.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_609.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_345.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_423.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_437.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_351.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_379.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_386.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_392.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_384.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_390.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_409.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_421.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_347.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_353.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_435.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_623.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_596.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_582.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_569.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_555.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_541.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_540.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_554.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_568.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_583.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_597.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_622.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_434.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_420.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_408.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_391.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_385.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_381.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_395.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_424.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_430.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_418.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_626.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_593.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_587.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_550.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_544.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_578.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_579.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_545.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_551.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_586.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_592.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_627.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_419.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_431.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_425.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_433.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_427.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_625.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_619.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_584.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_590.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_547.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_553.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_552.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_546.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_591.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_585.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_618.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_624.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_630.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_496.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_482.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_469.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_509.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_521.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_535.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_534.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_520.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_508.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_536.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
005_537.png,7/7/18,12:56,95070,Italian honey bee,healthy,False,worker,Saratoga,CA,USA,1
040_063.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_249.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_275.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_513.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_261.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_329.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_467.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_473.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_315.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_498.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_103.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_117.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_102.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_499.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_472.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_314.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_300.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_466.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_328.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_506.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_260.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_274.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_512.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_248.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_089.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_062.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_076.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_048.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_060.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_074.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_538.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_504.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_510.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_289.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_458.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_470.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_464.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_302.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_101.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_115.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_129.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_303.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_317.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_471.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_288.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_511.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_277.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_263.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_505.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_539.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_075.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_061.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_049.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_071.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_059.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_501.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_267.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_273.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_515.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_529.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_298.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_475.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_313.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_307.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_461.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_449.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_111.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_105.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_138.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_104.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_110.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_448.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_306.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_474.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_299.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_528.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_500.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_266.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_058.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_070.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_064.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_072.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_066.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_516.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_270.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_502.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_258.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_462.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_304.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_310.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_338.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_489.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_106.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_113.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_107.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_488.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_339.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_477.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_463.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_265.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_503.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_517.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_271.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_098.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_067.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_073.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_028.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_014.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_558.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_570.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_216.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_202.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_564.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_438.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_404.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_376.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_389.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_148.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_160.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_174.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_175.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_161.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_388.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_377.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_411.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_405.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_363.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_439.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_203.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_565.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_571.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_217.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_559.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_001.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_015.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_003.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_229.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_567.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_201.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_215.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_573.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_349.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_413.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_375.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
040_361.png,8/21/18,15:56,30607,Italian honey bee,"few varrao, hive beetles",False,worker,Athens,GA,USA,0
